,time_elapsed,rt,subject,concept_group,filename,evalAttrUncs,img_id
40,552125.0,42995.699999999255,49c4xeby3381x8u,bill length,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 50}, {'label': 'Longer than head', 'x': 1, 'y': 65}, {'label': 'Shorter than head', 'x': 2, 'y': 15}]",5049
42,570899.0,18770.599999997765,49c4xeby3381x8u,head pattern,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Plain', 'x': 0, 'y': 84}]",5049
44,590435.0,19533.0,49c4xeby3381x8u,belly pattern,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 55}, {'label': 'Solid', 'x': 1, 'y': 86}]",5049
46,612786.0,22347.5,49c4xeby3381x8u,belly color,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Black', 'x': 0, 'y': 82}, {'label': 'Brown', 'x': 1, 'y': 60}, {'label': 'White', 'x': 2, 'y': 85}]",5049
48,639119.0,26330.19999999925,49c4xeby3381x8u,crown color,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Green', 'x': 0, 'y': 92}]",5049
50,659087.0,19964.800000000745,49c4xeby3381x8u,under tail color,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Black', 'x': 0, 'y': 67}, {'label': 'White', 'x': 1, 'y': 90}]",5049
52,682966.0,23875.39999999851,49c4xeby3381x8u,wing pattern,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 69}, {'label': 'Solid', 'x': 1, 'y': 94}]",5049
54,724027.0,41057.90000000224,49c4xeby3381x8u,bill shape,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Curved (up or down)', 'x': 0, 'y': 87}]",5049
56,751544.0,27515.5,49c4xeby3381x8u,nape color,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Green', 'x': 0, 'y': 95}]",5049
58,783607.0,32059.0,49c4xeby3381x8u,upperparts color,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Black', 'x': 0, 'y': 41}, {'label': 'Brown', 'x': 1, 'y': 67}, {'label': 'White', 'x': 2, 'y': 97}]",5049
60,798725.0,15114.0,49c4xeby3381x8u,breast color,087.Mallard/Mallard_0048_76995.jpg,"[{'label': 'Black', 'x': 0, 'y': 83}]",5049
62,841659.0,42929.599999997765,49c4xeby3381x8u,wing pattern,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Solid', 'x': 0, 'y': 87}]",4195
64,855464.0,13801.699999999257,49c4xeby3381x8u,belly color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 83}, {'label': 'Buff', 'x': 1, 'y': 89}]",4195
66,869870.0,14402.900000002235,49c4xeby3381x8u,upperparts color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 92}, {'label': 'Buff', 'x': 1, 'y': 87}]",4195
68,884782.0,14907.900000002235,49c4xeby3381x8u,eye color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Black', 'x': 0, 'y': 92}, {'label': 'Brown', 'x': 1, 'y': 89}]",4195
70,903935.0,19149.60000000149,49c4xeby3381x8u,wing shape,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Broad-wings', 'x': 0, 'y': 99}, {'label': 'Pointed-wings', 'x': 1, 'y': 80}]",4195
72,919109.0,15170.699999999257,49c4xeby3381x8u,underparts color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 98}, {'label': 'Buff', 'x': 1, 'y': 67}]",4195
74,930645.0,11532.5,49c4xeby3381x8u,back pattern,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Solid', 'x': 0, 'y': 96}]",4195
76,945578.0,14929.800000000743,49c4xeby3381x8u,head pattern,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Plain', 'x': 0, 'y': 81}]",4195
78,954587.0,9004.900000002235,49c4xeby3381x8u,throat color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Pink', 'x': 0, 'y': 95}, {'label': 'Red', 'x': 1, 'y': 21}]",4195
80,971337.0,16746.89999999851,49c4xeby3381x8u,tail pattern,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Solid', 'x': 0, 'y': 99}, {'label': 'Spotted', 'x': 1, 'y': 56}]",4195
82,982594.0,11253.800000000743,49c4xeby3381x8u,size,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Medium (9 - 16 in)', 'x': 0, 'y': 48}, {'label': 'Large (16 - 32 in)', 'x': 1, 'y': 94}]",4195
84,1001099.0,18499.900000002235,49c4xeby3381x8u,wing color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 94}, {'label': 'Buff', 'x': 1, 'y': 68}, {'label': 'White', 'x': 2, 'y': 37}]",4195
86,1023760.0,22657.79999999702,49c4xeby3381x8u,shape,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Hummingbird-like', 'x': 0, 'y': 63}, {'label': 'Swallow-like', 'x': 1, 'y': 91}]",4195
88,1031388.0,7624.199999999255,49c4xeby3381x8u,tail shape,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Pointed tail', 'x': 0, 'y': 83}]",4195
90,1042813.0,11422.0,49c4xeby3381x8u,belly pattern,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Solid', 'x': 0, 'y': 55}, {'label': 'Spotted', 'x': 1, 'y': 84}]",4195
92,1051284.0,8467.60000000149,49c4xeby3381x8u,forehead color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 98}]",4195
94,1069107.0,17818.89999999851,49c4xeby3381x8u,breast pattern,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Solid', 'x': 0, 'y': 71}, {'label': 'Spotted', 'x': 1, 'y': 97}]",4195
96,1084547.0,15436.89999999851,49c4xeby3381x8u,breast color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 94}, {'label': 'Buff', 'x': 1, 'y': 71}, {'label': 'White', 'x': 2, 'y': 37}]",4195
98,1109600.0,25049.39999999851,49c4xeby3381x8u,leg color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}]",4195
100,1116272.0,6669.10000000149,49c4xeby3381x8u,under tail color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 95}]",4195
102,1125993.0,9715.599999997765,49c4xeby3381x8u,bill color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 87}, {'label': 'Buff', 'x': 1, 'y': 87}]",4195
104,1132593.0,6594.800000000745,49c4xeby3381x8u,primary color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}]",4195
106,1147566.0,14969.29999999702,49c4xeby3381x8u,back color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 97}, {'label': 'Buff', 'x': 1, 'y': 77}, {'label': 'White', 'x': 2, 'y': 46}]",4195
108,1163701.0,16131.300000000743,49c4xeby3381x8u,bill shape,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Needle', 'x': 0, 'y': 91}]",4195
110,1170917.0,7212.300000000745,49c4xeby3381x8u,bill length,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Shorter than head', 'x': 0, 'y': 96}]",4195
112,1177464.0,6542.60000000149,49c4xeby3381x8u,crown color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 100}]",4195
114,1186343.0,8874.10000000149,49c4xeby3381x8u,nape color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 95}, {'label': 'Buff', 'x': 1, 'y': 60}]",4195
116,1193451.0,7102.599999997765,49c4xeby3381x8u,upper tail color,072.Pomarine_Jaeger/Pomarine_Jaeger_0015_61429.jpg,"[{'label': 'Brown', 'x': 0, 'y': 98}]",4195
8,396917.0,31041.29999998212,poeyc9behulbdc7,tail pattern,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}, {'label': 'Spotted', 'x': 1, 'y': 100}]",3562
10,415685.0,18748.80000001192,poeyc9behulbdc7,forehead color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3562
12,439142.0,23443.20000001788,poeyc9behulbdc7,back color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}, {'label': 'White', 'x': 1, 'y': 100}]",3562
14,481734.0,42574.29999998212,poeyc9behulbdc7,upperparts color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Brown', 'x': 0, 'y': 25}, {'label': 'White', 'x': 1, 'y': 100}]",3562
16,505357.0,23608.09999999404,poeyc9behulbdc7,under tail color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 90}]",3562
18,570060.0,64679.90000000596,poeyc9behulbdc7,shape,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Gull-like', 'x': 0, 'y': 80}, {'label': 'Long-legged-like', 'x': 1, 'y': 70}, {'label': 'Pigeon-like', 'x': 2, 'y': 100}]",3562
20,613244.0,43169.09999999404,poeyc9behulbdc7,size,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Medium (9 - 16 in)', 'x': 0, 'y': 61}]",3562
22,646612.0,33352.90000000596,poeyc9behulbdc7,wing pattern,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}, {'label': 'Spotted', 'x': 1, 'y': 100}]",3562
24,667984.0,21355.10000002384,poeyc9behulbdc7,underparts color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3562
26,706257.0,38259.09999999404,poeyc9behulbdc7,bill shape,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Curved (up or down)', 'x': 0, 'y': 100}, {'label': 'Hooked seabird', 'x': 1, 'y': 100}]",3562
28,738807.0,32534.90000000596,poeyc9behulbdc7,tail shape,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Fan-shaped tail', 'x': 0, 'y': 97}, {'label': 'Forked tail', 'x': 1, 'y': 100}, {'label': 'Pointed tail', 'x': 2, 'y': 100}]",3562
30,791636.0,52808.0,poeyc9behulbdc7,leg color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Brown', 'x': 0, 'y': 50}, {'label': 'Grey', 'x': 1, 'y': 50}, {'label': 'Olive', 'x': 2, 'y': 50}]",3562
32,814494.0,22843.09999999404,poeyc9behulbdc7,bill length,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Shorter than head', 'x': 0, 'y': 100}]",3562
34,838379.0,23868.80000001192,poeyc9behulbdc7,breast color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3562
36,867135.0,28741.5,poeyc9behulbdc7,nape color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}, {'label': 'Grey', 'x': 1, 'y': 50}, {'label': 'White', 'x': 2, 'y': 50}]",3562
38,881040.0,13894.899999976158,poeyc9behulbdc7,belly color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3562
40,902082.0,21026.79999998212,poeyc9behulbdc7,wing color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}, {'label': 'White', 'x': 1, 'y': 100}]",3562
42,919154.0,17055.79999998212,poeyc9behulbdc7,primary color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 84}]",3562
44,947121.0,27953.59999999404,poeyc9behulbdc7,head pattern,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Plain', 'x': 0, 'y': 72}]",3562
46,963532.0,16397.80000001192,poeyc9behulbdc7,belly pattern,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Solid', 'x': 0, 'y': 69}]",3562
48,985124.0,21577.19999998808,poeyc9behulbdc7,wing shape,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Rounded-wings', 'x': 0, 'y': 45}]",3562
50,997018.0,11879.09999999404,poeyc9behulbdc7,breast pattern,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Solid', 'x': 0, 'y': 46}]",3562
52,1015902.0,18865.79999998212,poeyc9behulbdc7,bill color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Brown', 'x': 0, 'y': 91}]",3562
54,1048596.0,32679.30000001192,poeyc9behulbdc7,upper tail color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Grey', 'x': 0, 'y': 100}, {'label': 'White', 'x': 1, 'y': 100}]",3562
56,1065683.0,17071.899999976158,poeyc9behulbdc7,throat color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3562
58,1096058.0,30360.29999998212,poeyc9behulbdc7,eye color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Black', 'x': 0, 'y': 79}, {'label': 'Red', 'x': 1, 'y': 99}]",3562
60,1111112.0,15036.29999998212,poeyc9behulbdc7,crown color,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'White', 'x': 0, 'y': 100}]",3562
62,1147070.0,35944.90000000596,poeyc9behulbdc7,back pattern,062.Herring_Gull/Herring_Gull_0071_48751.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}, {'label': 'Spotted', 'x': 1, 'y': 100}]",3562
64,1177940.0,30854.80000001192,poeyc9behulbdc7,wing shape,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Long-wings', 'x': 0, 'y': 33}, {'label': 'Pointed-wings', 'x': 1, 'y': 33}, {'label': 'Tapered-wings', 'x': 2, 'y': 33}]",6262
66,1195439.0,17483.29999998212,poeyc9behulbdc7,bill color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
68,1222927.0,27474.0,poeyc9behulbdc7,tail pattern,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Solid', 'x': 0, 'y': 100}]",6262
70,1238604.0,15661.09999999404,poeyc9behulbdc7,primary color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",6262
72,1257406.0,18787.30000001192,poeyc9behulbdc7,throat color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
74,1304858.0,47438.5,poeyc9behulbdc7,shape,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Hawk-like', 'x': 0, 'y': 100}, {'label': 'Perching-like', 'x': 1, 'y': 100}, {'label': 'Pigeon-like', 'x': 2, 'y': 81}]",6262
76,1319189.0,14318.399999976158,poeyc9behulbdc7,size,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Large (16 - 32 in)', 'x': 0, 'y': 74}]",6262
78,1334694.0,15490.20000001788,poeyc9behulbdc7,belly color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}]",6262
80,1354606.0,19896.79999998212,poeyc9behulbdc7,head pattern,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Eyebrow', 'x': 0, 'y': 50}, {'label': 'Eyeline', 'x': 1, 'y': 50}, {'label': 'Plain', 'x': 2, 'y': 50}]",6262
82,1373215.0,18594.29999998212,poeyc9behulbdc7,breast color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
84,1400662.0,27430.09999999404,poeyc9behulbdc7,forehead color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
86,1419005.0,18327.0,poeyc9behulbdc7,bill shape,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Cone', 'x': 0, 'y': 50}, {'label': 'Needle', 'x': 1, 'y': 50}]",6262
88,1436671.0,17647.40000000596,poeyc9behulbdc7,leg color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Grey', 'x': 0, 'y': 86}]",6262
90,1460138.0,23451.5,poeyc9behulbdc7,eye color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}, {'label': 'White', 'x': 1, 'y': 6}]",6262
92,1474983.0,14826.19999998808,poeyc9behulbdc7,underparts color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
94,1494767.0,19766.40000000596,poeyc9behulbdc7,tail shape,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Fan-shaped tail', 'x': 0, 'y': 50}, {'label': 'Forked tail', 'x': 1, 'y': 50}, {'label': 'Squared tail', 'x': 2, 'y': 50}]",6262
96,1507229.0,12444.19999998808,poeyc9behulbdc7,nape color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 50}]",6262
98,1521974.0,14730.90000000596,poeyc9behulbdc7,crown color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
100,1535410.0,13422.0,poeyc9behulbdc7,wing color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
102,1552653.0,17233.79999998212,poeyc9behulbdc7,upperparts color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
104,1575015.0,22346.80000001192,poeyc9behulbdc7,bill length,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 84}]",6262
106,1589681.0,14649.40000000596,poeyc9behulbdc7,back pattern,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Spotted', 'x': 0, 'y': 50}, {'label': 'Striped', 'x': 1, 'y': 50}]",6262
108,1602337.0,12639.09999999404,poeyc9behulbdc7,under tail color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 94}]",6262
110,1615241.0,12889.5,poeyc9behulbdc7,wing pattern,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Spotted', 'x': 0, 'y': 50}, {'label': 'Striped', 'x': 1, 'y': 50}]",6262
112,1625452.0,10194.5,poeyc9behulbdc7,back color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
114,1641576.0,16104.69999998808,poeyc9behulbdc7,upper tail color,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",6262
116,1660519.0,18929.29999998212,poeyc9behulbdc7,belly pattern,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 98}]",6262
118,1671234.0,10700.79999998212,poeyc9behulbdc7,breast pattern,107.Common_Raven/Common_Raven_0015_101364.jpg,"[{'label': 'Striped', 'x': 0, 'y': 50}]",6262
6,306221.0,48698.0,9r7dal0g1vduc03,under tail color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Blue', 'x': 0, 'y': 95}, {'label': 'Iridescent', 'x': 1, 'y': 5}, {'label': 'White', 'x': 2, 'y': 5}]",2812
8,335155.0,28932.10000002384,9r7dal0g1vduc03,eye color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 95}, {'label': 'Blue', 'x': 1, 'y': 5}]",2812
10,342548.0,7389.899999976158,9r7dal0g1vduc03,breast color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}]",2812
12,360844.0,18294.79999995232,9r7dal0g1vduc03,wing color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 99}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
14,386876.0,26028.30000007153,9r7dal0g1vduc03,bill color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}, {'label': 'Yellow', 'x': 1, 'y': 6}]",2812
16,400899.0,14020.799999952316,9r7dal0g1vduc03,upper tail color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 32}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
18,415795.0,14893.700000047684,9r7dal0g1vduc03,back color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 95}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
20,432892.0,17094.399999976158,9r7dal0g1vduc03,belly color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 49}, {'label': 'Blue', 'x': 1, 'y': 99}]",2812
22,452093.0,19197.700000047684,9r7dal0g1vduc03,underparts color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 47}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
24,485283.0,33188.200000047684,9r7dal0g1vduc03,bill shape,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'All-purpose', 'x': 0, 'y': 81}, {'label': 'Curved (up or down)', 'x': 1, 'y': 81}]",2812
26,518052.0,32765.80000007153,9r7dal0g1vduc03,back pattern,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 91}, {'label': 'Solid', 'x': 1, 'y': 10}, {'label': 'Striped', 'x': 2, 'y': 51}]",2812
28,532275.0,14221.099999904633,9r7dal0g1vduc03,upperparts color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
30,558667.0,26389.5,9r7dal0g1vduc03,size,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Small (5 - 9 in)', 'x': 0, 'y': 95}, {'label': 'Medium (9 - 16 in)', 'x': 1, 'y': 77}]",2812
32,625403.0,66733.79999995232,9r7dal0g1vduc03,tail shape,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Forked tail', 'x': 0, 'y': 93}, {'label': 'Notched tail', 'x': 1, 'y': 94}]",2812
34,639756.0,14350.0,9r7dal0g1vduc03,nape color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 20}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
36,665987.0,26229.80000007153,9r7dal0g1vduc03,shape,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Perching-like', 'x': 0, 'y': 98}, {'label': 'Swallow-like', 'x': 1, 'y': 98}]",2812
38,682347.0,16358.100000023842,9r7dal0g1vduc03,breast pattern,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 52}, {'label': 'Solid', 'x': 1, 'y': 99}]",2812
40,699244.0,16893.299999952316,9r7dal0g1vduc03,leg color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 48}, {'label': 'Blue', 'x': 1, 'y': 92}, {'label': 'Grey', 'x': 2, 'y': 47}]",2812
42,711035.0,11788.399999976158,9r7dal0g1vduc03,tail pattern,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 47}, {'label': 'Solid', 'x': 1, 'y': 94}]",2812
44,751052.0,40014.0,9r7dal0g1vduc03,wing shape,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Pointed-wings', 'x': 0, 'y': 31}, {'label': 'Rounded-wings', 'x': 1, 'y': 31}, {'label': 'Tapered-wings', 'x': 2, 'y': 31}]",2812
46,762075.0,11021.200000047684,9r7dal0g1vduc03,throat color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Black', 'x': 0, 'y': 21}, {'label': 'Blue', 'x': 1, 'y': 100}]",2812
48,773371.0,11293.900000095367,9r7dal0g1vduc03,crown color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}]",2812
50,788571.0,15197.700000047684,9r7dal0g1vduc03,bill length,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'About the same as head', 'x': 0, 'y': 70}, {'label': 'Shorter than head', 'x': 1, 'y': 90}]",2812
52,809340.0,20766.10000002384,9r7dal0g1vduc03,head pattern,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Masked', 'x': 0, 'y': 100}]",2812
54,855732.0,46389.59999990463,9r7dal0g1vduc03,wing pattern,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 100}]",2812
56,866212.0,10477.700000047684,9r7dal0g1vduc03,primary color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}]",2812
58,874748.0,8534.199999928474,9r7dal0g1vduc03,forehead color,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Blue', 'x': 0, 'y': 100}]",2812
60,887180.0,12430.100000023842,9r7dal0g1vduc03,belly pattern,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0014_33485.jpg,"[{'label': 'Multi-colored', 'x': 0, 'y': 41}, {'label': 'Solid', 'x': 1, 'y': 98}]",2812
62,1041940.0,154756.90000009537,9r7dal0g1vduc03,forehead color,023.Brandt_Cormorant/Brandt_Cormorant_0007_22934.jpg,"[{'label': 'Black', 'x': 0, 'y': 100}]",1267
